Reviews,Positive,Negative,Neutral
good compact phone fingerprint scanner classic iphone design clean premium look guess premium look classic iphone powerful flagship processor notch iphone x will not regret like small phone feel great hold easy use hand year half feel like carry tablet pocket inch phonei feel liberate toread,0.363,0.069,0.569
amazing phone love love flipkart upset amazing thing flipkart offer amazing thank youread,0.722,0.084,0.194
rite review post month usagefor normal user daily task battery decent work morning eveningone look compact phone move iphone good choice high usage people gaming recommend small battery screen sizeread,0.162,0.0,0.838
phone make good compact phone kick start io experience second iphone phone secondary phone solid reliability want battery standby good person consider use phone primary device battery will not day sadly performance brilliant lag phone camera pretty solid definitely camera hold pretty good anotheread,0.453,0.038,0.509
good value money iphone good value money phone get good phone light userread,0.628,0.0,0.372
fail basic thing phone ipad disconnect ifi hot spot gets disconnect switch offif go use hot spot compact iphonehas outstanding sound speakerread,0.145,0.127,0.727
m love beast ❤ excellent performance excellent camera battery fine good phone rangeread,0.731,0.0,0.269
find stutter mobile simple web surf rarelyheat alot charge camera look classyfeature automation super cool mobilethis phone plus minus luvd mobile luk pretty happy  read,0.373,0.057,0.57
fine phone super fast car small gas tank con phone look buy phone know sign want scoop io perfect device start come good processor reasonable price tag suggestion compromise charge phone time day easily itread,0.386,0.0,0.614
overall phone good fact small comparison phone day camera good processor powerful play game consider buy con screen size smallread,0.407,0.0,0.593
product good good value money love good phone priceread,0.793,0.0,0.207
orth buy buy installment recording awesome camera excellent sleek beautifully design battery improve lota great package want handy phone perfect brand quality photo video iphone exactly click shootread,0.528,0.0,0.472
phone fell like alto car suv engine fill ride moment start enjoy ride worth moneyread,0.388,0.0,0.612
good budget compact iphone os smooth powerful processor compromise ole display great buy camera decent enoughread,0.43,0.0,0.57
not hesitate buy good compact smartphone till datepeople tell myth battery life believe battery life good average use hoursbuy like small sized phone want good budget high perform phonedont buy heavy userread,0.145,0.186,0.67
good apple phone good value money phone average battery low talk ill easily day normal usersthe speaker quality good good stereo speaker doubtread,0.452,0.135,0.413
decent phone well headphone jack strong batteryread,0.519,0.0,0.481
look compact slim phone finger print sensor design date pro look love form factor hat impress ease multi task time apple user kinda wake ui good device fast importantly office app work like charm struggle bit android certificate feel worth buyread,0.387,0.041,0.572
trust gut buy heavy user battery little shaky specially mean game battery drop pubg fortnite match phone day day task support fast charging great feature buy separate charger ork great handle app unfortunately app support io androidread,0.325,0.117,0.558
love apple product start iphone iphone iphone xr iphone miss iphone love size xr face difficulty face lock actually face recognition superb thing covid situation people mask difficult type password new gen iphone se happy hear fingerprint backcome performance amazingback camera awesome selfread,0.328,0.105,0.566
